transaction_count,unique_actions,days_active,avg_daily_transactions,total_deposits,total_borrows,total_repays,total_redeems,avg_deposit_size,avg_borrow_size,avg_repay_size,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,liquidation_count,total_volume,repay_ratio,borrow_deposit_ratio,activity_diversity,userWallet,credit_score
2,2,1,2.0,9716000000.0,0.0,0.0,9716000106.0,9716000000.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x034b5cff596058dc37d983a8491278148ce13d88,615.0
2,1,1,2.0,3.4300000023801165e+17,0.0,0.0,0.0,1.7150000011900582e+17,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x034b63d519579980d9b527c9908f90495c858d7d,609.0
1,1,1,1.0,1.0702022525722058e+17,0.0,0.0,0.0,1.0702022525722058e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,607.5
24,4,97,0.24742268041237114,8.236531985168025e+19,78262588806.0,78604219637.0,8.236651016892288e+19,1.3727553308613376e+19,26087529602.0,19651054909.25,6,3,4,11,0,0,8.236532000854706e+19,1.0043651869457941,9.501886102904928e-10,0.8,0x034c69160676cd0f0ee35719a93343ea066e31a4,860.0
2,1,3,0.6666666666666666,3e+18,0.0,0.0,0.0,1.5e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x034d8677141fc9cfd7c16a401abf44aa94f9d293,609.0
1,1,1,1.0,1053782.0,0.0,0.0,0.0,1053782.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,607.5
2,2,9,0.2222222222222222,2e+18,0.0,8.6e+17,0.0,2e+18,0.0,8.6e+17,1,0,1,0,0,0,0.0,0.0,0.0,0.4,0x034f4243c5e44976913d3e607089d75bc976dde2,615.0
21,4,64,0.328125,4.0300000000019903e+20,2.1005000000005e+19,2.050501122830854e+19,4.0076954210010294e+20,8.060000000003981e+19,5.25125000000125e+18,4.1010022456617083e+18,5,4,5,7,0,0,4.445100112285126e+20,0.9761966783291435,0.052121588089316696,0.8,0x034f5434e14148a554c38f72118239d3b4078888,853.1196678329144
2,1,8,0.25,1008884.0,0.0,0.0,0.0,504442.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,609.0
11,2,120,0.09166666666666666,7.306986204161785e+21,0.0,0.0,2035777888.0,7.306986204161785e+20,0.0,0.0,10,0,0,1,0,0,0.0,0.0,0.0,0.4,0x035032655b5b3784d359b56eb82c803bd971c582,678.5
4,4,1,4.0,1.8618e+22,6.852e+21,6.852e+21,1.8617999e+22,1.8618e+22,6.852e+21,6.852e+21,1,1,1,1,0,0,3.2322e+22,1.0,0.368030937802127,0.8,0x0350520a1e54dd49848db2ee24540713f2620c55,780.0
2,1,8,0.25,2040901.0,0.0,0.0,0.0,1020450.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03507501959de1df612099f3916f28d5b07bca4a,609.0
15,2,118,0.1271186440677966,6.887129018142225e+22,0.0,0.0,2.76107333278941e+22,5.739274181785188e+21,0.0,0.0,12,0,0,3,0,0,0.0,0.0,0.0,0.4,0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,684.5
1,1,1,1.0,0.0,0.0,0.0,49139582.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x035110da0507fd99916c25eecfd1f1946a99741d,457.5
2,1,7,0.2857142857142857,3e+18,0.0,0.0,0.0,1.5e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,609.0
255,5,91,2.802197802197802,4.457532554329791e+21,1.4666026401877611e+20,1.3703298332990627e+17,3.1914876333520496e+21,5.436015310158282e+19,3.259116978195025e+18,2045268407909048.8,82,45,67,60,1,1,4.6043298513318975e+21,0.0009343565842235405,0.032901669753666464,1.0,0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,730.0934356584223
82,4,63,1.3015873015873016,2.950342200686113e+24,3.0523446593900906e+23,3.048102178554023e+23,4.900000027908134e+19,6.146546251429402e+22,1.6064971891526792e+22,5.080170297590039e+22,48,19,6,9,0,0,3.560386884480524e+24,0.9986100911563129,0.10345730941584527,0.8,0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,923.8610091156313
49,4,16,3.0625,1.471980727124631e+22,9.653400000016603e+22,9.660894208081546e+22,1.472091732186505e+22,8.658710159556653e+20,9.653400000016603e+21,8.782631098255951e+21,17,10,11,11,0,0,2.078627493522278e+23,1.0007763283470001,6.558102169498896,0.8,0x0351c94cae69947448969ca8b6fef20dfe14203b,669.5948915250552
1,1,1,1.0,1e+19,0.0,0.0,0.0,1e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,607.5
4,2,21,0.19047619047619047,5.44e+20,2.6251591884293993e+20,0.0,0.0,1.8133333333333334e+20,2.6251591884293993e+20,0.0,3,1,0,0,0,0,0.0,0.0,0.48256602728481607,0.4,0x03526fc1075e3c4f3dceac665a7141606eb11ae9,618.0
2,1,6,0.3333333333333333,2437659.0,0.0,0.0,0.0,1218829.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0353e69aa5fecdc675ef74f4fd856588714edbdf,609.0
17,4,11,1.5454545454545454,5.222744402101699e+20,150000000.0,150032641.0,4.755239453724571e+20,6.528430502627124e+19,75000000.0,50010880.333333336,8,2,3,4,0,0,5.2227444021046995e+20,1.0002176066666666,2.8720532434947053e-13,0.8,0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,849.5
1,1,1,1.0,0.0,0.0,0.0,1077427637.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x035556926c0c52223142c174871df815ba6d770e,457.5
1,1,1,1.0,1.9e+19,0.0,0.0,0.0,1.9e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0355c584ff086058e20d4c1eb73ad2408c38cb04,607.5
1,1,1,1.0,0.0,0.0,0.0,2002572928.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,457.5
2,1,7,0.2857142857142857,2.2e+18,0.0,0.0,0.0,1.1e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,609.0
159,4,83,1.9156626506024097,4.6944434348535296e+21,1.3074281062476774e+21,1.308685792626873e+21,4.368724086932912e+21,6.430744431306205e+19,4.508372780164405e+19,8.179286203917956e+19,73,29,16,41,0,0,7.31055733372808e+21,1.0009619545221535,0.2785054553093087,0.8,0x035648071a7ebb842fc55a01e44ce01ab8b844ed,924.0
48,4,75,0.64,8.633580509047613e+20,4.321589051139524e+20,3.003353722422004e+20,2.5695000013610048e+17,3.4534322036190454e+19,2.7009931569622024e+19,7.50838430605501e+19,25,16,4,3,0,0,1.5958523282609139e+21,0.6949651359446302,0.5005558292542345,0.8,0x0356ece0b66df94ba8448075d0aa26453dd406cc,865.4965135944631
2,2,1,2.0,9448000000.0,0.0,0.0,9448000516.0,9448000000.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0356f20234bc49395be12b077d81d8565a1c1527,615.0
5,2,10,0.5,233314052.0,0.0,0.0,253306729.0,116657026.0,0.0,0.0,2,0,0,3,0,0,0.0,0.0,0.0,0.4,0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,669.5
4,2,23,0.17391304347826086,4179153726575108.0,6e+17,0.0,0.0,4179153726575108.0,2e+17,0.0,1,3,0,0,0,0,0.0,0.0,143.56973666333897,0.4,0x03572f17c8e8ac3d5e5f767bff74dca89f310225,0.0
3,1,11,0.2727272727272727,2.400011222313124e+18,0.0,0.0,0.0,8.000037407710413e+17,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0357647aa1d02d4e7503d23eb7370dbccdec7117,610.5
55,4,101,0.5445544554455446,2.3303657872025353e+21,83612633431.0,58289032575.0,3.3794396391920263e+19,8.962945335394366e+19,9290292603.444445,19429677525.0,26,9,3,17,0,0,2.330365787344437e+21,0.6971318828643532,3.587961765065731e-11,0.8,0x0357c980e66e6ef343a35715138b7670b0ae74c5,876.2131882864353
13,2,29,0.4482758620689655,2.0000000013913702e+20,0.0,0.0,5.003650771623639e+22,6.666666671304567e+19,0.0,0.0,3,0,0,10,0,0,0.0,0.0,0.0,0.4,0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,681.5
77,4,108,0.7129629629629629,7.374550416975743e+22,86021665527.0,86112551138.0,95369309140.0,2.1689854167575715e+21,3910075705.7727275,12301793019.714285,34,22,7,14,0,0,7.374550416992957e+22,1.001056543260854,1.1664665730535061e-12,0.8,0x0357ee511a77d1981d2d79e076f9608be771c85b,924.0
9,1,39,0.23076923076923078,1.7152082031956886e+20,0.0,0.0,0.0,1.905786892439654e+19,0.0,0.0,9,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,669.5
12,4,13,0.9230769230769231,5.9000000000000066e+20,310068912.0,310216824.0,694356.0,9.833333333333344e+19,155034456.0,103405608.0,6,2,3,1,0,0,5.9000000000062095e+20,1.0004770294417649,5.255405288135587e-13,0.8,0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,842.0
1,1,1,1.0,11340.0,0.0,0.0,0.0,11340.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,597.54269635223
3,3,3,1.0,2.1e+17,100000000.0,100015912.0,0.0,2.1e+17,100000000.0,100015912.0,1,1,1,0,0,0,2.100000002000159e+17,1.00015912,4.761904761904762e-10,0.6,0x035a38a537384f981b611cc598f9f36cdc3542dc,772.5
5,2,9,0.5555555555555556,5.000000000012069e+19,0.0,0.0,120712081.0,1.6666666666706897e+19,0.0,0.0,3,0,0,2,0,0,0.0,0.0,0.0,0.4,0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,669.5
4,1,5,0.8,4.80000018692649e+18,0.0,0.0,0.0,1.2000000467316224e+18,0.0,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,612.0
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,607.5
5,4,1,5.0,399779683.0,6.5e+19,6.5e+19,199889848.0,199889841.5,6.5e+19,6.5e+19,2,1,1,1,0,0,1.3000000000039977e+20,1.0,162589553106.42938,0.8,0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,0.0
15,4,69,0.21739130434782608,1.500000000150162e+20,5.993500000005999e+21,6.041022142824378e+21,15085326248.0,5.00000000050054e+19,1.1987000000011997e+21,1.006837023804063e+21,3,5,6,1,0,0,1.2184522142845392e+22,1.0079289468287864,39.956666662706674,0.8,0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,0.0
57,4,20,2.85,7.030768301772517e+23,5.236e+23,5.2539170749664056e+23,8.890706717276418e+23,3.3479849056059607e+22,4.027692307692307e+22,6.567396343708007e+22,21,13,8,15,0,0,1.7520685376738924e+24,1.0034219012540881,0.7447265754270355,0.8,0x035b32173c6beca69608dc1b5740bfec727c5d82,909.5
63,4,81,0.7777777777777778,1.925305538403317e+21,1.2618277093376962e+21,1.2531185345882248e+21,1.0935703693185539e+21,8.02210641001382e+19,7.886423183360601e+19,1.3923539273202498e+20,24,16,9,14,0,0,4.440251782329238e+21,0.9930979683795004,0.6553908894814419,0.8,0x035bc96201666333294c5a04395bb3618a2b6a11,917.80979683795
137,4,126,1.0873015873015872,8.248944249591102e+22,6.03570000001296e+22,2.9956900581455467e+22,5.476500747059399e+22,1.2690683460909387e+21,2.1556071428617714e+21,3.3285445090506074e+21,65,28,9,35,0,0,1.7280334307749607e+23,0.4963285216526856,0.731693634650537,0.8,0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,873.6328521652686
1,1,1,1.0,1.3e+18,0.0,0.0,0.0,1.3e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035da46acd8cf44725c6541d688260e2a8d5cc10,607.5
8,4,14,0.5714285714285714,3.4000000000004e+20,85000000.0,85048758.0,40010863.0,1.1333333333334666e+20,42500000.0,42524379.0,3,2,2,1,0,0,3.4000000000021004e+20,1.0005736235294116,2.499999999999706e-13,0.8,0x035daa8f8ad585b1059d5fe5476e2bf4237218de,836.0
1,1,1,1.0,1108122.0,0.0,0.0,0.0,1108122.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,607.5
46,4,49,0.9387755102040817,4.841147355077999e+22,3.62500000000144e+22,3.633851268647704e+22,4.845930527840538e+22,2.4205736775389995e+21,4.027777777779378e+21,6.056418781079507e+21,20,9,6,11,0,0,1.2099998623727143e+23,1.0024417292817271,0.748789436495687,0.8,0x035e72ef297547349d8ce3573ebb8e10dc639816,893.0
1,1,1,1.0,9195400.0,0.0,0.0,0.0,9195400.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035f0c9f6b5a3c07c158956b9eb91af830db9216,607.5
5,1,1,5.0,0.0,0.0,0.0,1.6486951302182564e+21,0.0,0.0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.2,0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,513.5
10,5,22,0.45454545454545453,2.9351792285901233e+20,4e+20,2.0052617648844846e+20,2.5679742782299508e+20,9.783930761967077e+19,4e+20,1.0026308824422423e+20,3,1,2,3,1,1,8.940440993474608e+20,0.5013154412211211,1.3627787908274855,1.0,0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,695.1315441221121
1,1,1,1.0,5e+19,0.0,0.0,0.0,5e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035f54740a2b26337ef50b85786c2e246dbbaba4,607.5
1,1,1,1.0,1.0023954130072197e+17,0.0,0.0,0.0,1.0023954130072197e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,607.5
27,5,114,0.23684210526315788,5.798991913297164e+20,1.2e+22,6.004395538424817e+21,1.0586381691112663e+22,5.798991913297164e+19,6e+21,6.004395538424817e+21,10,2,1,13,1,1,1.8584294729754532e+22,0.5003662948687347,20.693251826207664,1.0,0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,0.0
9,2,1,9.0,1.625260359439518e+18,2.3451861959597262e+21,0.0,0.0,3.250520718879036e+17,5.8629654898993155e+20,0.0,5,4,0,0,0,0,0.0,0.0,1442.9603123824909,0.4,0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,0.0
24,3,84,0.2857142857142857,5.655197140921795e+20,6.081546636798821e+19,221436674.0,0.0,5.655197140921795e+19,6.757274040887579e+18,44287334.8,10,9,5,0,0,0,6.263351804603892e+20,3.6411243261723785e-12,0.10753907397483814,0.6,0x03607361b844e659f4e8846af200074e219513e2,754.0000000003641
3,1,22,0.13636363636363635,1.709e+21,0.0,0.0,0.0,5.696666666666667e+20,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0360b9acda197703cb3040715c75659c38f13cf7,610.5
1,1,1,1.0,2e+18,0.0,0.0,0.0,2e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,607.5
52,4,60,0.8666666666666667,3.577493616187185e+21,1.636373626346695e+22,1.6365547071194612e+22,1.6387555633658675e+22,2.5553525829908464e+20,1.0909157508977968e+21,1.4877770064722374e+21,14,15,11,12,0,0,3.6306776950848746e+22,1.000110659796669,4.574078396513553,0.8,0x036161ee78969e00d3ea480f2139357fd77247ac,773.2960801743224
1,1,1,1.0,4791.0,0.0,0.0,0.0,4791.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,584.6205470969293
24,4,60,0.4,1.5390360965144912e+17,503447000.0,506203249.0,2000000.0,1.7100401072383236e+16,83907833.33333333,63275406.125,9,6,8,1,0,0,1.539036106610994e+17,1.0054747550387628,3.2711838347402898e-09,0.8,0x03630da783ae465b0afb812f7bc6374d677b0829,860.0
1,1,1,1.0,3658391027709786.0,0.0,0.0,0.0,3658391027709786.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036328c52eccfc46d348e2a27da72ae48e00852d,607.5
1,1,1,1.0,3.293265713270862e+18,0.0,0.0,0.0,3.293265713270862e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036345b8465096ac474b07e08b6117d8134ef847,607.5
2,2,1,2.0,2.15e+16,5000000000000000.0,0.0,0.0,2.15e+16,5000000000000000.0,0.0,1,1,0,0,0,0,0.0,0.0,0.23255813953488372,0.4,0x0363839d89014a84d63a029b6c5d540344453b64,615.0
4,2,87,0.04597701149425287,2.5000000001e+18,0.0,0.0,101500912.0,8.333333333666666e+17,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,618.0
53,4,67,0.7910447761194029,1.2676890730213212e+21,5.610181534669394e+20,74774020.0,1.1693396868061779e+20,3.336023876371898e+19,6.233535038521549e+19,74774020.0,38,9,1,5,0,0,1.8287072264883352e+21,1.332827102615431e-13,0.4425518570810491,0.8,0x0365ad837b20583a235b652cfce03987561c9948,803.5000000000133
1,1,1,1.0,0.0,0.0,0.0,1996933296.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x036631a163767ec4b518ba3c234185811f7d9827,457.5
26,4,34,0.7647058823529411,5.2746770586188684e+20,1005147733.0,405875777.0,1249748126.0,2.77614582032572e+19,335049244.3333333,405875777.0,19,3,1,3,0,0,5.274677058632978e+20,0.4037971371517783,1.9056099962699704e-12,0.8,0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,803.3797137151778
1,1,1,1.0,0.0,0.0,0.0,1007416447.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x036658b4a676c8458b34bbdfc7a8f1a092b44081,457.5
2,2,1,2.0,9890000000.0,0.0,0.0,9890000108.0,9890000000.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,615.0
144,4,14,10.285714285714286,8.79313358912644e+22,1.9623319590000004e+24,1.1510625884042259e+21,8.395039233048158e+22,2.8364947061698194e+21,4.563562695348838e+22,3.836875294680753e+19,31,43,30,40,0,0,2.051414357479669e+24,0.0005865789338674403,22.31663989987157,0.8,0x036808e8efef543ac49c40a2b6d98f8f36798a91,0.0
1,1,1,1.0,9.4e+16,0.0,0.0,0.0,9.4e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0368ca98437266a286e33042e6990dcde1450db3,607.5
1,1,1,1.0,6030160717290795.0,0.0,0.0,0.0,6030160717290795.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03692b33a187d69661b0f5b1cd0244702c340fe5,607.5
1,1,1,1.0,1.043e+21,0.0,0.0,0.0,1.043e+21,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036955e921822b666da7fb487370f7cbb115906e,607.5
2,1,5,0.4,2200000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03695ecfee68b3d537711d04d11de6a8f1329f6a,609.0
1,1,1,1.0,1.082e+17,0.0,0.0,0.0,1.082e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036962a84f8e3423918082c672d9ab18752c30c2,607.5
25,4,34,0.7352941176470589,4.7923437059350574e+20,255000000.0,41000000.0,3.9605044905656584e+16,3.4231026470964695e+19,51000000.0,20500000.0,14,5,2,4,0,0,4.7923437059380176e+20,0.1607843137254902,5.320987300727124e-13,0.8,0x0369a18568f22c77ec0780cb9b79402e64fe8b89,777.5784313725491
120,4,77,1.5584415584415585,8.666240566105978e+20,3699000000.0,1684455844.0,5.6018000000071624e+20,1.5203930817729786e+19,115593750.0,112297056.26666667,57,32,15,16,0,0,8.666240566159812e+20,0.45538141227358747,4.268286775314017e-12,0.8,0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,869.5381412273588
1,1,1,1.0,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,607.5
3,2,1,3.0,1.4145e+16,1000.0,0.0,0.0,7072500000000000.0,1000.0,0.0,2,1,0,0,0,0,0.0,0.0,7.069635913750442e-14,0.4,0x036ac8829034821015a1181efb8f8e4357af3df6,616.5
1,1,1,1.0,1018374.0,0.0,0.0,0.0,1018374.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036baa2d91ee84b680177acbc391d554170f1ab6,607.5
1,1,1,1.0,6377610003342600.0,0.0,0.0,0.0,6377610003342600.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,607.5
1,1,1,1.0,1380213.0,0.0,0.0,0.0,1380213.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036c3168619e6264ddd3523b978fddc2c84bc7d6,607.5
1,1,1,1.0,1108384.0,0.0,0.0,0.0,1108384.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,607.5
4,1,15,0.26666666666666666,0.0,0.0,0.0,4.632864526978026e+17,0.0,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.2,0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,462.0
4,4,1,4.0,4.83e+21,3.5e+17,3.5e+17,4.83e+21,4.83e+21,3.5e+17,3.5e+17,1,1,1,1,0,0,4.8307e+21,1.0,7.246376811594203e-05,0.8,0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,780.0
47,4,111,0.42342342342342343,1.1977809375117013e+21,5.000000000038e+19,380424318.0,6.7272260996405895e+19,5.444458806871369e+19,1.6666666666793335e+19,126808106.0,22,3,3,19,0,0,1.2477809375124618e+21,7.608486359942175e-12,0.041743860195547274,0.8,0x036dbbd11bf2958377e459cb75fec9bb9944785a,794.5000000007608
3,2,25,0.12,1.8300000097e+18,0.0,0.0,9700000106.0,9.1500000485e+17,0.0,0.0,2,0,0,1,0,0,0.0,0.0,0.0,0.4,0x036dce7f98c0a17da43db21d522969ea009fd301,616.5
12,2,4,3.0,3.0214021903435825e+21,0.0,0.0,3.1725781303352345e+21,5.035670317239304e+20,0.0,0.0,6,0,0,6,0,0,0.0,0.0,0.0,0.4,0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,680.0
1,1,1,1.0,1269901.0,0.0,0.0,0.0,1269901.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,607.5
4,2,41,0.0975609756097561,1.0000000013935548e+19,0.0,0.0,1.9984673289672013e+21,3.333333337978516e+18,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.4,0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,618.0
4,4,1,4.0,5.4e+21,700000000.0,700000000.0,5.4e+21,5.4e+21,700000000.0,700000000.0,1,1,1,1,0,0,5.400000000001401e+21,1.0,1.2962962962962963e-13,0.8,0x036fcf32222c17667b562b427acb2bcd737a0db9,780.0
1,1,1,1.0,1.6e+18,0.0,0.0,0.0,1.6e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x037036f81ead07dc3f749e53c24d65d90247eb1d,607.5
1,1,1,1.0,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,607.5
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,607.5
1,1,1,1.0,1084640.0,0.0,0.0,0.0,1084640.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03709bd13f446ef4408347011cf3c0b457d848fa,607.5
7,3,69,0.10144927536231885,8.099998999999999e+21,2000000000.0,500000000.0,0.0,2.0249997499999998e+21,1000000000.0,500000000.0,4,2,1,0,0,0,8.099999000002499e+21,0.25,2.469136107300754e-13,0.6,0x0371229099726879e47c045aca027e0a27d3c5d1,753.5
2,2,1,2.0,2.67e+16,5000000000000000.0,0.0,0.0,2.67e+16,5000000000000000.0,0.0,1,1,0,0,0,0,0.0,0.0,0.18726591760299627,0.4,0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,615.0
1,1,1,1.0,6340447178269381.0,0.0,0.0,0.0,6340447178269381.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,607.5
1,1,1,1.0,4.985236292350076e+18,0.0,0.0,0.0,4.985236292350076e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x03725920246c11418ebdd11ffbb1661467616f81,607.5
2,2,1,2.0,5e+16,1e+16,0.0,0.0,5e+16,1e+16,0.0,1,1,0,0,0,0,0.0,0.0,0.2,0.4,0x03725af1b7357c622c2a91a28df41d8217941180,615.0
49,3,30,1.6333333333333333,3.834608300939317e+22,9.148300946266781e+21,5.0079965897995245e+17,0.0,1.7430037731542353e+21,5.082389414592656e+20,5.564440655332805e+16,22,18,9,0,0,0,4.749488475531893e+22,5.47423682191301e-05,0.23857197993406087,0.6,0x03733ca219c6418adba6f120daca918eb3f67738,791.5054742368219
21,4,5,4.2,5.687596293519306e+22,1.4555056256681574e+22,7742323839.0,0.0,5.687596293519307e+21,2.0792937509545105e+21,3871161919.5,10,7,2,0,2,2,7.143101919188238e+22,5.319336251583257e-13,0.255908744319041,0.8,0x037343879ca2c1d0078038549ee042046f32243f,555.5000000000532
37,4,75,0.49333333333333335,7.30230149269045e+21,14153022649.0,2430329263.0,2930702207.0,4.0568341626058054e+20,1010930189.2142857,1215164631.5,18,14,2,3,0,0,7.302301492707033e+21,0.17171803672424124,1.938159176687935e-12,0.8,0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,796.6718036724242
1,1,1,1.0,0.0,0.0,0.0,505794253.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x03750b3599a04179ea939217a8fc0be522bbe0d8,457.5
1,1,1,1.0,1195312.0,0.0,0.0,0.0,1195312.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x037582877a10e01ed2d34b2587b385b0bb44d675,607.5
